global_step,scarlet-sweep-12 - _step,scarlet-sweep-12 - _step__MIN,scarlet-sweep-12 - _step__MAX,scarlet-sweep-12 - rewards/step,scarlet-sweep-12 - rewards/step__MIN,scarlet-sweep-12 - rewards/step__MAX,rose-sweep-11 - _step,rose-sweep-11 - _step__MIN,rose-sweep-11 - _step__MAX,rose-sweep-11 - rewards/step,rose-sweep-11 - rewards/step__MIN,rose-sweep-11 - rewards/step__MAX,silver-sweep-10 - _step,silver-sweep-10 - _step__MIN,silver-sweep-10 - _step__MAX,silver-sweep-10 - rewards/step,silver-sweep-10 - rewards/step__MIN,silver-sweep-10 - rewards/step__MAX,polished-sweep-12 - _step,polished-sweep-12 - _step__MIN,polished-sweep-12 - _step__MAX,polished-sweep-12 - rewards/step,polished-sweep-12 - rewards/step__MIN,polished-sweep-12 - rewards/step__MAX,visionary-sweep-11 - _step,visionary-sweep-11 - _step__MIN,visionary-sweep-11 - _step__MAX,visionary-sweep-11 - rewards/step,visionary-sweep-11 - rewards/step__MIN,visionary-sweep-11 - rewards/step__MAX
6430720.0,627.0,627.0,627.0,1792.7532958984375,1792.7532958984375,1792.7532958984375,627,627,627,1288.2879638671875,1288.2879638671875,1288.2879638671875,627,627,627,925.1094970703125,925.1094970703125,925.1094970703125,627.0,627.0,627.0,1575.4908447265625,1575.4908447265625,1575.4908447265625,627,627,627,1298.002197265625,1298.002197265625,1298.002197265625
6451200.0,629.0,629.0,629.0,1795.048583984375,1795.048583984375,1795.048583984375,629,629,629,1298.813232421875,1298.813232421875,1298.813232421875,629,629,629,853.7844848632812,853.7844848632812,853.7844848632812,629.0,629.0,629.0,1577.418701171875,1577.418701171875,1577.418701171875,629,629,629,1301.5216064453125,1301.5216064453125,1301.5216064453125
6471680.0,631.0,631.0,631.0,1783.2618408203125,1783.2618408203125,1783.2618408203125,631,631,631,1300.6082763671875,1300.6082763671875,1300.6082763671875,631,631,631,842.6548461914062,842.6548461914062,842.6548461914062,631.0,631.0,631.0,1580.513916015625,1580.513916015625,1580.513916015625,631,631,631,1302.310791015625,1302.310791015625,1302.310791015625
6492160.0,633.0,633.0,633.0,1784.6910400390625,1784.6910400390625,1784.6910400390625,633,633,633,1309.4783935546875,1309.4783935546875,1309.4783935546875,633,633,633,853.0274658203125,853.0274658203125,853.0274658203125,633.0,633.0,633.0,1581.3211669921875,1581.3211669921875,1581.3211669921875,633,633,633,1302.310791015625,1302.310791015625,1302.310791015625
6512640.0,635.0,635.0,635.0,1786.625732421875,1786.625732421875,1786.625732421875,635,635,635,1301.8663330078125,1301.8663330078125,1301.8663330078125,635,635,635,877.7454223632812,877.7454223632812,877.7454223632812,635.0,635.0,635.0,1584.5029296875,1584.5029296875,1584.5029296875,635,635,635,1292.16748046875,1292.16748046875,1292.16748046875
6533120.0,637.0,637.0,637.0,1795.7396240234375,1795.7396240234375,1795.7396240234375,637,637,637,1316.403564453125,1316.403564453125,1316.403564453125,637,637,637,911.3853149414062,911.3853149414062,911.3853149414062,637.0,637.0,637.0,1583.4481201171875,1583.4481201171875,1583.4481201171875,637,637,637,1297.1239013671875,1297.1239013671875,1297.1239013671875
6553600.0,639.0,639.0,639.0,1802.0526123046875,1802.0526123046875,1802.0526123046875,639,639,639,1320.86669921875,1320.86669921875,1320.86669921875,639,639,639,923.5972290039062,923.5972290039062,923.5972290039062,639.0,639.0,639.0,1587.351318359375,1587.351318359375,1587.351318359375,639,639,639,1304.251708984375,1304.251708984375,1304.251708984375
6574080.0,641.0,641.0,641.0,1788.3331298828125,1788.3331298828125,1788.3331298828125,641,641,641,1332.3594970703125,1332.3594970703125,1332.3594970703125,641,641,641,950.0503540039062,950.0503540039062,950.0503540039062,641.0,641.0,641.0,1589.45166015625,1589.45166015625,1589.45166015625,641,641,641,1313.7105712890625,1313.7105712890625,1313.7105712890625
6594560.0,643.0,643.0,643.0,1783.326171875,1783.326171875,1783.326171875,643,643,643,1358.4073486328125,1358.4073486328125,1358.4073486328125,643,643,643,963.41796875,963.41796875,963.41796875,643.0,643.0,643.0,1591.523193359375,1591.523193359375,1591.523193359375,643,643,643,1319.5877685546875,1319.5877685546875,1319.5877685546875
6615040.0,645.0,645.0,645.0,1790.3634033203125,1790.3634033203125,1790.3634033203125,645,645,645,1377.601806640625,1377.601806640625,1377.601806640625,645,645,645,944.7896118164062,944.7896118164062,944.7896118164062,645.0,645.0,645.0,1593.9268798828125,1593.9268798828125,1593.9268798828125,645,645,645,1336.55126953125,1336.55126953125,1336.55126953125
6635520.0,647.0,647.0,647.0,1813.015625,1813.015625,1813.015625,647,647,647,1362.7713623046875,1362.7713623046875,1362.7713623046875,647,647,647,891.3538208007812,891.3538208007812,891.3538208007812,647.0,647.0,647.0,1579.823974609375,1579.823974609375,1579.823974609375,647,647,647,1347.6773681640625,1347.6773681640625,1347.6773681640625
6656000.0,649.0,649.0,649.0,1822.3668212890625,1822.3668212890625,1822.3668212890625,649,649,649,1372.10107421875,1372.10107421875,1372.10107421875,649,649,649,826.2192993164062,826.2192993164062,826.2192993164062,649.0,649.0,649.0,1582.4320068359375,1582.4320068359375,1582.4320068359375,649,649,649,1351.911376953125,1351.911376953125,1351.911376953125
6676480.0,651.0,651.0,651.0,1817.29150390625,1817.29150390625,1817.29150390625,651,651,651,1359.6165771484375,1359.6165771484375,1359.6165771484375,651,651,651,810.6596069335938,810.6596069335938,810.6596069335938,651.0,651.0,651.0,1583.6942138671875,1583.6942138671875,1583.6942138671875,651,651,651,1353.6915283203125,1353.6915283203125,1353.6915283203125
6696960.0,653.0,653.0,653.0,1820.32763671875,1820.32763671875,1820.32763671875,653,653,653,1369.2977294921875,1369.2977294921875,1369.2977294921875,653,653,653,803.1123046875,803.1123046875,803.1123046875,653.0,653.0,653.0,1586.8046875,1586.8046875,1586.8046875,653,653,653,1358.14453125,1358.14453125,1358.14453125
6717440.0,655.0,655.0,655.0,1822.1920166015625,1822.1920166015625,1822.1920166015625,655,655,655,1384.0926513671875,1384.0926513671875,1384.0926513671875,655,655,655,828.1891479492188,828.1891479492188,828.1891479492188,655.0,655.0,655.0,1591.44189453125,1591.44189453125,1591.44189453125,655,655,655,1358.8890380859375,1358.8890380859375,1358.8890380859375
6737920.0,657.0,657.0,657.0,1826.423583984375,1826.423583984375,1826.423583984375,657,657,657,1390.1612548828125,1390.1612548828125,1390.1612548828125,657,657,657,837.2119140625,837.2119140625,837.2119140625,657.0,657.0,657.0,1598.4320068359375,1598.4320068359375,1598.4320068359375,657,657,657,1360.222412109375,1360.222412109375,1360.222412109375
6758400.0,659.0,659.0,659.0,1795.5889892578125,1795.5889892578125,1795.5889892578125,659,659,659,1384.23876953125,1384.23876953125,1384.23876953125,659,659,659,854.1153564453125,854.1153564453125,854.1153564453125,659.0,659.0,659.0,1602.392333984375,1602.392333984375,1602.392333984375,659,659,659,1361.2493896484375,1361.2493896484375,1361.2493896484375
6778880.0,661.0,661.0,661.0,1766.6729736328125,1766.6729736328125,1766.6729736328125,661,661,661,1363.7803955078125,1363.7803955078125,1363.7803955078125,661,661,661,859.7391357421875,859.7391357421875,859.7391357421875,661.0,661.0,661.0,1604.384033203125,1604.384033203125,1604.384033203125,661,661,661,1361.0029296875,1361.0029296875,1361.0029296875
6799360.0,663.0,663.0,663.0,1771.2265625,1771.2265625,1771.2265625,663,663,663,1329.786865234375,1329.786865234375,1329.786865234375,663,663,663,849.2445678710938,849.2445678710938,849.2445678710938,663.0,663.0,663.0,1606.31884765625,1606.31884765625,1606.31884765625,663,663,663,1361.8404541015625,1361.8404541015625,1361.8404541015625
6819840.0,665.0,665.0,665.0,1779.1787109375,1779.1787109375,1779.1787109375,665,665,665,1311.2938232421875,1311.2938232421875,1311.2938232421875,665,665,665,788.4248046875,788.4248046875,788.4248046875,665.0,665.0,665.0,1607.1748046875,1607.1748046875,1607.1748046875,665,665,665,1356.886962890625,1356.886962890625,1356.886962890625
6840320.0,667.0,667.0,667.0,1770.054931640625,1770.054931640625,1770.054931640625,667,667,667,1270.4310302734375,1270.4310302734375,1270.4310302734375,667,667,667,741.3822631835938,741.3822631835938,741.3822631835938,667.0,667.0,667.0,1607.8433837890625,1607.8433837890625,1607.8433837890625,667,667,667,1359.305908203125,1359.305908203125,1359.305908203125
6860800.0,669.0,669.0,669.0,1764.741943359375,1764.741943359375,1764.741943359375,669,669,669,1253.587158203125,1253.587158203125,1253.587158203125,669,669,669,739.6008911132812,739.6008911132812,739.6008911132812,669.0,669.0,669.0,1609.7689208984375,1609.7689208984375,1609.7689208984375,669,669,669,1332.270263671875,1332.270263671875,1332.270263671875
6881280.0,671.0,671.0,671.0,1771.146240234375,1771.146240234375,1771.146240234375,671,671,671,1189.1568603515625,1189.1568603515625,1189.1568603515625,671,671,671,758.0531005859375,758.0531005859375,758.0531005859375,671.0,671.0,671.0,1611.384521484375,1611.384521484375,1611.384521484375,671,671,671,1335.70947265625,1335.70947265625,1335.70947265625
6901760.0,673.0,673.0,673.0,1777.3707275390625,1777.3707275390625,1777.3707275390625,673,673,673,1188.6671142578125,1188.6671142578125,1188.6671142578125,673,673,673,772.904296875,772.904296875,772.904296875,673.0,673.0,673.0,1612.7801513671875,1612.7801513671875,1612.7801513671875,673,673,673,1337.39453125,1337.39453125,1337.39453125
6922240.0,675.0,675.0,675.0,1787.7003173828125,1787.7003173828125,1787.7003173828125,675,675,675,1181.4451904296875,1181.4451904296875,1181.4451904296875,675,675,675,776.145751953125,776.145751953125,776.145751953125,675.0,675.0,675.0,1608.8076171875,1608.8076171875,1608.8076171875,675,675,675,1341.4285888671875,1341.4285888671875,1341.4285888671875
6942720.0,677.0,677.0,677.0,1797.782958984375,1797.782958984375,1797.782958984375,677,677,677,1183.884765625,1183.884765625,1183.884765625,677,677,677,793.1881103515625,793.1881103515625,793.1881103515625,677.0,677.0,677.0,1609.0181884765625,1609.0181884765625,1609.0181884765625,677,677,677,1348.0499267578125,1348.0499267578125,1348.0499267578125
6963200.0,679.0,679.0,679.0,1803.157470703125,1803.157470703125,1803.157470703125,679,679,679,1203.869384765625,1203.869384765625,1203.869384765625,679,679,679,818.7794189453125,818.7794189453125,818.7794189453125,679.0,679.0,679.0,1611.675537109375,1611.675537109375,1611.675537109375,679,679,679,1353.74267578125,1353.74267578125,1353.74267578125
6983680.0,681.0,681.0,681.0,1804.1680908203125,1804.1680908203125,1804.1680908203125,681,681,681,1223.30322265625,1223.30322265625,1223.30322265625,681,681,681,828.97412109375,828.97412109375,828.97412109375,681.0,681.0,681.0,1613.754150390625,1613.754150390625,1613.754150390625,681,681,681,1356.0479736328125,1356.0479736328125,1356.0479736328125
7004160.0,683.0,683.0,683.0,1807.0072021484375,1807.0072021484375,1807.0072021484375,683,683,683,1240.2508544921875,1240.2508544921875,1240.2508544921875,683,683,683,838.8644409179688,838.8644409179688,838.8644409179688,683.0,683.0,683.0,1602.028076171875,1602.028076171875,1602.028076171875,683,683,683,1336.265625,1336.265625,1336.265625
7024640.0,685.0,685.0,685.0,1788.1898193359375,1788.1898193359375,1788.1898193359375,685,685,685,1258.864990234375,1258.864990234375,1258.864990234375,685,685,685,813.9789428710938,813.9789428710938,813.9789428710938,685.0,685.0,685.0,1603.568603515625,1603.568603515625,1603.568603515625,685,685,685,1326.102783203125,1326.102783203125,1326.102783203125
7045120.0,687.0,687.0,687.0,1789.934814453125,1789.934814453125,1789.934814453125,687,687,687,1269.9637451171875,1269.9637451171875,1269.9637451171875,687,687,687,747.0704345703125,747.0704345703125,747.0704345703125,687.0,687.0,687.0,1606.16064453125,1606.16064453125,1606.16064453125,687,687,687,1329.2127685546875,1329.2127685546875,1329.2127685546875
7065600.0,689.0,689.0,689.0,1791.4788818359375,1791.4788818359375,1791.4788818359375,689,689,689,1268.98486328125,1268.98486328125,1268.98486328125,689,689,689,697.5347290039062,697.5347290039062,697.5347290039062,689.0,689.0,689.0,1594.8192138671875,1594.8192138671875,1594.8192138671875,689,689,689,1329.2662353515625,1329.2662353515625,1329.2662353515625
7086080.0,691.0,691.0,691.0,1785.2784423828125,1785.2784423828125,1785.2784423828125,691,691,691,1273.0093994140625,1273.0093994140625,1273.0093994140625,691,691,691,704.8441162109375,704.8441162109375,704.8441162109375,691.0,691.0,691.0,1587.7904052734375,1587.7904052734375,1587.7904052734375,691,691,691,1331.3817138671875,1331.3817138671875,1331.3817138671875
7106560.0,693.0,693.0,693.0,1776.309326171875,1776.309326171875,1776.309326171875,693,693,693,1282.8883056640625,1282.8883056640625,1282.8883056640625,693,693,693,730.6435546875,730.6435546875,730.6435546875,693.0,693.0,693.0,1591.020751953125,1591.020751953125,1591.020751953125,693,693,693,1332.7532958984375,1332.7532958984375,1332.7532958984375
7127040.0,695.0,695.0,695.0,1776.024169921875,1776.024169921875,1776.024169921875,695,695,695,1289.8056640625,1289.8056640625,1289.8056640625,695,695,695,753.1978149414062,753.1978149414062,753.1978149414062,695.0,695.0,695.0,1594.3306884765625,1594.3306884765625,1594.3306884765625,695,695,695,1332.7532958984375,1332.7532958984375,1332.7532958984375
7147520.0,697.0,697.0,697.0,1763.5426025390625,1763.5426025390625,1763.5426025390625,697,697,697,1281.4871826171875,1281.4871826171875,1281.4871826171875,697,697,697,755.6869506835938,755.6869506835938,755.6869506835938,697.0,697.0,697.0,1588.99560546875,1588.99560546875,1588.99560546875,697,697,697,1332.7532958984375,1332.7532958984375,1332.7532958984375
7168000.0,699.0,699.0,699.0,1776.5306396484375,1776.5306396484375,1776.5306396484375,699,699,699,1278.7008056640625,1278.7008056640625,1278.7008056640625,699,699,699,774.3544921875,774.3544921875,774.3544921875,699.0,699.0,699.0,1594.1943359375,1594.1943359375,1594.1943359375,699,699,699,1335.91064453125,1335.91064453125,1335.91064453125
7188480.0,701.0,701.0,701.0,1787.4130859375,1787.4130859375,1787.4130859375,701,701,701,1275.3663330078125,1275.3663330078125,1275.3663330078125,701,701,701,791.3903198242188,791.3903198242188,791.3903198242188,701.0,701.0,701.0,1601.85888671875,1601.85888671875,1601.85888671875,701,701,701,1340.1339111328125,1340.1339111328125,1340.1339111328125
7208960.0,703.0,703.0,703.0,1794.84033203125,1794.84033203125,1794.84033203125,703,703,703,1259.9425048828125,1259.9425048828125,1259.9425048828125,703,703,703,797.8638916015625,797.8638916015625,797.8638916015625,703.0,703.0,703.0,1606.6915283203125,1606.6915283203125,1606.6915283203125,703,703,703,1344.876708984375,1344.876708984375,1344.876708984375
7229440.0,705.0,705.0,705.0,1595.984375,1595.984375,1595.984375,705,705,705,1247.2689208984375,1247.2689208984375,1247.2689208984375,705,705,705,795.2366943359375,795.2366943359375,795.2366943359375,705.0,705.0,705.0,1609.2457275390625,1609.2457275390625,1609.2457275390625,705,705,705,1348.665283203125,1348.665283203125,1348.665283203125
7249920.0,707.0,707.0,707.0,1384.0341796875,1384.0341796875,1384.0341796875,707,707,707,1251.0828857421875,1251.0828857421875,1251.0828857421875,707,707,707,794.8543090820312,794.8543090820312,794.8543090820312,707.0,707.0,707.0,1611.69580078125,1611.69580078125,1611.69580078125,707,707,707,1359.5594482421875,1359.5594482421875,1359.5594482421875
7270400.0,709.0,709.0,709.0,1395.1138916015625,1395.1138916015625,1395.1138916015625,709,709,709,1250.2208251953125,1250.2208251953125,1250.2208251953125,709,709,709,820.623291015625,820.623291015625,820.623291015625,709.0,709.0,709.0,1612.1876220703125,1612.1876220703125,1612.1876220703125,709,709,709,1365.6026611328125,1365.6026611328125,1365.6026611328125
7290880.0,711.0,711.0,711.0,1388.547607421875,1388.547607421875,1388.547607421875,711,711,711,1251.4696044921875,1251.4696044921875,1251.4696044921875,711,711,711,846.5148315429688,846.5148315429688,846.5148315429688,711.0,711.0,711.0,1613.2037353515625,1613.2037353515625,1613.2037353515625,711,711,711,1368.939697265625,1368.939697265625,1368.939697265625
7311360.0,713.0,713.0,713.0,1388.547607421875,1388.547607421875,1388.547607421875,713,713,713,1239.1396484375,1239.1396484375,1239.1396484375,713,713,713,860.746826171875,860.746826171875,860.746826171875,713.0,713.0,713.0,1612.080322265625,1612.080322265625,1612.080322265625,713,713,713,1369.751220703125,1369.751220703125,1369.751220703125
7331840.0,715.0,715.0,715.0,1407.8433837890625,1407.8433837890625,1407.8433837890625,715,715,715,1224.6507568359375,1224.6507568359375,1224.6507568359375,715,715,715,872.803466796875,872.803466796875,872.803466796875,715.0,715.0,715.0,1606.3267822265625,1606.3267822265625,1606.3267822265625,715,715,715,1339.4368896484375,1339.4368896484375,1339.4368896484375
7352320.0,717.0,717.0,717.0,1422.1754150390625,1422.1754150390625,1422.1754150390625,717,717,717,1223.64453125,1223.64453125,1223.64453125,717,717,717,878.3259887695312,878.3259887695312,878.3259887695312,717.0,717.0,717.0,1611.8968505859375,1611.8968505859375,1611.8968505859375,717,717,717,1341.7796630859375,1341.7796630859375,1341.7796630859375
7372800.0,719.0,719.0,719.0,1445.3521728515625,1445.3521728515625,1445.3521728515625,719,719,719,1222.867431640625,1222.867431640625,1222.867431640625,719,719,719,878.4112548828125,878.4112548828125,878.4112548828125,719.0,719.0,719.0,1619.7994384765625,1619.7994384765625,1619.7994384765625,719,719,719,1342.902099609375,1342.902099609375,1342.902099609375
7393280.0,721.0,721.0,721.0,1485.1104736328125,1485.1104736328125,1485.1104736328125,721,721,721,1220.397216796875,1220.397216796875,1220.397216796875,721,721,721,878.4112548828125,878.4112548828125,878.4112548828125,721.0,721.0,721.0,1622.7379150390625,1622.7379150390625,1622.7379150390625,721,721,721,1345.2882080078125,1345.2882080078125,1345.2882080078125
7413760.0,723.0,723.0,723.0,1493.770751953125,1493.770751953125,1493.770751953125,723,723,723,1226.38623046875,1226.38623046875,1226.38623046875,723,723,723,883.3329467773438,883.3329467773438,883.3329467773438,723.0,723.0,723.0,1625.855712890625,1625.855712890625,1625.855712890625,723,723,723,1348.2684326171875,1348.2684326171875,1348.2684326171875
7434240.0,725.0,725.0,725.0,1522.1553955078125,1522.1553955078125,1522.1553955078125,725,725,725,1232.9742431640625,1232.9742431640625,1232.9742431640625,725,725,725,898.6373291015625,898.6373291015625,898.6373291015625,725.0,725.0,725.0,1627.5792236328125,1627.5792236328125,1627.5792236328125,725,725,725,1349.594482421875,1349.594482421875,1349.594482421875
7454720.0,727.0,727.0,727.0,1543.036865234375,1543.036865234375,1543.036865234375,727,727,727,1256.7470703125,1256.7470703125,1256.7470703125,727,727,727,956.5457763671875,956.5457763671875,956.5457763671875,727.0,727.0,727.0,1628.808837890625,1628.808837890625,1628.808837890625,727,727,727,1352.990966796875,1352.990966796875,1352.990966796875
7475200.0,729.0,729.0,729.0,1557.804443359375,1557.804443359375,1557.804443359375,729,729,729,1283.512451171875,1283.512451171875,1283.512451171875,729,729,729,1001.2681274414062,1001.2681274414062,1001.2681274414062,729.0,729.0,729.0,1629.2281494140625,1629.2281494140625,1629.2281494140625,729,729,729,1356.9019775390625,1356.9019775390625,1356.9019775390625
7495680.0,731.0,731.0,731.0,1585.3912353515625,1585.3912353515625,1585.3912353515625,731,731,731,1295.0855712890625,1295.0855712890625,1295.0855712890625,731,731,731,1024.1983642578125,1024.1983642578125,1024.1983642578125,731.0,731.0,731.0,1630.267822265625,1630.267822265625,1630.267822265625,731,731,731,1359.164794921875,1359.164794921875,1359.164794921875
7516160.0,733.0,733.0,733.0,1597.9195556640625,1597.9195556640625,1597.9195556640625,733,733,733,1308.8121337890625,1308.8121337890625,1308.8121337890625,733,733,733,1030.35791015625,1030.35791015625,1030.35791015625,733.0,733.0,733.0,1631.5599365234375,1631.5599365234375,1631.5599365234375,733,733,733,1357.8214111328125,1357.8214111328125,1357.8214111328125
7536640.0,735.0,735.0,735.0,1592.227783203125,1592.227783203125,1592.227783203125,735,735,735,1309.820068359375,1309.820068359375,1309.820068359375,735,735,735,1010.14453125,1010.14453125,1010.14453125,735.0,735.0,735.0,1632.795166015625,1632.795166015625,1632.795166015625,735,735,735,1359.230712890625,1359.230712890625,1359.230712890625
7557120.0,737.0,737.0,737.0,1608.227783203125,1608.227783203125,1608.227783203125,737,737,737,1322.043212890625,1322.043212890625,1322.043212890625,737,737,737,1019.5733642578125,1019.5733642578125,1019.5733642578125,737.0,737.0,737.0,1632.958984375,1632.958984375,1632.958984375,737,737,737,1350.7239990234375,1350.7239990234375,1350.7239990234375
7577600.0,739.0,739.0,739.0,1629.484130859375,1629.484130859375,1629.484130859375,739,739,739,1331.2904052734375,1331.2904052734375,1331.2904052734375,739,739,739,1014.3739624023438,1014.3739624023438,1014.3739624023438,739.0,739.0,739.0,1634.3216552734375,1634.3216552734375,1634.3216552734375,739,739,739,1355.562744140625,1355.562744140625,1355.562744140625
7598080.0,741.0,741.0,741.0,1655.46044921875,1655.46044921875,1655.46044921875,741,741,741,1339.792724609375,1339.792724609375,1339.792724609375,741,741,741,1014.7648315429688,1014.7648315429688,1014.7648315429688,741.0,741.0,741.0,1635.5968017578125,1635.5968017578125,1635.5968017578125,741,741,741,1351.6199951171875,1351.6199951171875,1351.6199951171875
7618560.0,743.0,743.0,743.0,1673.8389892578125,1673.8389892578125,1673.8389892578125,743,743,743,1348.6016845703125,1348.6016845703125,1348.6016845703125,743,743,743,1023.6129760742188,1023.6129760742188,1023.6129760742188,743.0,743.0,743.0,1623.1407470703125,1623.1407470703125,1623.1407470703125,743,743,743,1350.7109375,1350.7109375,1350.7109375
7639040.0,745.0,745.0,745.0,1678.63037109375,1678.63037109375,1678.63037109375,745,745,745,1356.845947265625,1356.845947265625,1356.845947265625,745,745,745,1029.1278076171875,1029.1278076171875,1029.1278076171875,745.0,745.0,745.0,1626.74853515625,1626.74853515625,1626.74853515625,745,745,745,1349.8802490234375,1349.8802490234375,1349.8802490234375
7659520.0,747.0,747.0,747.0,1697.751220703125,1697.751220703125,1697.751220703125,747,747,747,1358.177734375,1358.177734375,1358.177734375,747,747,747,1046.7523193359375,1046.7523193359375,1046.7523193359375,747.0,747.0,747.0,1628.1229248046875,1628.1229248046875,1628.1229248046875,747,747,747,1354.503662109375,1354.503662109375,1354.503662109375
7680000.0,749.0,749.0,749.0,1710.451171875,1710.451171875,1710.451171875,749,749,749,1353.669677734375,1353.669677734375,1353.669677734375,749,749,749,1126.9227294921875,1126.9227294921875,1126.9227294921875,749.0,749.0,749.0,1630.080322265625,1630.080322265625,1630.080322265625,749,749,749,1355.65087890625,1355.65087890625,1355.65087890625
7700480.0,751.0,751.0,751.0,1688.3846435546875,1688.3846435546875,1688.3846435546875,751,751,751,1359.1903076171875,1359.1903076171875,1359.1903076171875,751,751,751,1171.5460205078125,1171.5460205078125,1171.5460205078125,751.0,751.0,751.0,1631.154296875,1631.154296875,1631.154296875,751,751,751,1357.333984375,1357.333984375,1357.333984375
7720960.0,753.0,753.0,753.0,1692.800537109375,1692.800537109375,1692.800537109375,753,753,753,1360.79150390625,1360.79150390625,1360.79150390625,753,753,753,1198.5323486328125,1198.5323486328125,1198.5323486328125,753.0,753.0,753.0,1617.69970703125,1617.69970703125,1617.69970703125,753,753,753,1357.8663330078125,1357.8663330078125,1357.8663330078125
7741440.0,755.0,755.0,755.0,1704.0687255859375,1704.0687255859375,1704.0687255859375,755,755,755,1367.0526123046875,1367.0526123046875,1367.0526123046875,755,755,755,1223.4776611328125,1223.4776611328125,1223.4776611328125,755.0,755.0,755.0,1620.413818359375,1620.413818359375,1620.413818359375,755,755,755,1359.021484375,1359.021484375,1359.021484375
7761920.0,757.0,757.0,757.0,1708.2801513671875,1708.2801513671875,1708.2801513671875,757,757,757,1333.209716796875,1333.209716796875,1333.209716796875,757,757,757,1233.532958984375,1233.532958984375,1233.532958984375,757.0,757.0,757.0,1623.2916259765625,1623.2916259765625,1623.2916259765625,757,757,757,1359.021484375,1359.021484375,1359.021484375
7782400.0,759.0,759.0,759.0,1713.4678955078125,1713.4678955078125,1713.4678955078125,759,759,759,1306.5225830078125,1306.5225830078125,1306.5225830078125,759,759,759,1238.8846435546875,1238.8846435546875,1238.8846435546875,759.0,759.0,759.0,1626.3922119140625,1626.3922119140625,1626.3922119140625,759,759,759,1359.021484375,1359.021484375,1359.021484375
7802880.0,761.0,761.0,761.0,1724.582275390625,1724.582275390625,1724.582275390625,761,761,761,1307.63037109375,1307.63037109375,1307.63037109375,761,761,761,1238.724365234375,1238.724365234375,1238.724365234375,761.0,761.0,761.0,1628.473388671875,1628.473388671875,1628.473388671875,761,761,761,1358.0396728515625,1358.0396728515625,1358.0396728515625
7823360.0,763.0,763.0,763.0,1730.898681640625,1730.898681640625,1730.898681640625,763,763,763,1309.066162109375,1309.066162109375,1309.066162109375,763,763,763,1239.445068359375,1239.445068359375,1239.445068359375,763.0,763.0,763.0,1631.5146484375,1631.5146484375,1631.5146484375,763,763,763,1360.640380859375,1360.640380859375,1360.640380859375
7843840.0,765.0,765.0,765.0,1723.333251953125,1723.333251953125,1723.333251953125,765,765,765,1323.609130859375,1323.609130859375,1323.609130859375,765,765,765,1233.8443603515625,1233.8443603515625,1233.8443603515625,765.0,765.0,765.0,1632.73095703125,1632.73095703125,1632.73095703125,765,765,765,1362.8172607421875,1362.8172607421875,1362.8172607421875
7864320.0,767.0,767.0,767.0,1751.9659423828125,1751.9659423828125,1751.9659423828125,767,767,767,1332.9482421875,1332.9482421875,1332.9482421875,767,767,767,1235.9078369140625,1235.9078369140625,1235.9078369140625,767.0,767.0,767.0,1632.924072265625,1632.924072265625,1632.924072265625,767,767,767,1367.8529052734375,1367.8529052734375,1367.8529052734375
7884800.0,769.0,769.0,769.0,1809.93115234375,1809.93115234375,1809.93115234375,769,769,769,1351.0072021484375,1351.0072021484375,1351.0072021484375,769,769,769,1222.8145751953125,1222.8145751953125,1222.8145751953125,769.0,769.0,769.0,1633.6998291015625,1633.6998291015625,1633.6998291015625,769,769,769,1373.7261962890625,1373.7261962890625,1373.7261962890625
7905280.0,771.0,771.0,771.0,1849.8314208984375,1849.8314208984375,1849.8314208984375,771,771,771,1357.975341796875,1357.975341796875,1357.975341796875,771,771,771,1230.322265625,1230.322265625,1230.322265625,771.0,771.0,771.0,1635.0867919921875,1635.0867919921875,1635.0867919921875,771,771,771,1380.5223388671875,1380.5223388671875,1380.5223388671875
7925760.0,773.0,773.0,773.0,1867.53857421875,1867.53857421875,1867.53857421875,773,773,773,1369.446533203125,1369.446533203125,1369.446533203125,773,773,773,1237.902099609375,1237.902099609375,1237.902099609375,773.0,773.0,773.0,1635.2940673828125,1635.2940673828125,1635.2940673828125,773,773,773,1383.87451171875,1383.87451171875,1383.87451171875
7946240.0,775.0,775.0,775.0,1869.57958984375,1869.57958984375,1869.57958984375,775,775,775,1383.716552734375,1383.716552734375,1383.716552734375,775,775,775,1245.9351806640625,1245.9351806640625,1245.9351806640625,775.0,775.0,775.0,1634.6759033203125,1634.6759033203125,1634.6759033203125,775,775,775,1385.14013671875,1385.14013671875,1385.14013671875
7966720.0,777.0,777.0,777.0,1873.727294921875,1873.727294921875,1873.727294921875,777,777,777,1398.181396484375,1398.181396484375,1398.181396484375,777,777,777,1245.78466796875,1245.78466796875,1245.78466796875,777.0,777.0,777.0,1635.2550048828125,1635.2550048828125,1635.2550048828125,777,777,777,1375.9190673828125,1375.9190673828125,1375.9190673828125
7987200.0,779.0,779.0,779.0,1850.5709228515625,1850.5709228515625,1850.5709228515625,779,779,779,1403.92578125,1403.92578125,1403.92578125,779,779,779,1238.1087646484375,1238.1087646484375,1238.1087646484375,779.0,779.0,779.0,1635.6669921875,1635.6669921875,1635.6669921875,779,779,779,1365.873046875,1365.873046875,1365.873046875
