"Step","dflex_hopper_4 - train_return","dflex_hopper_4 - train_return__MIN","dflex_hopper_4 - train_return__MAX","dflex_hopper_3 - train_return","dflex_hopper_3 - train_return__MIN","dflex_hopper_3 - train_return__MAX","dflex_hopper_2 - train_return","dflex_hopper_2 - train_return__MIN","dflex_hopper_2 - train_return__MAX","dflex_hopper_1 - train_return","dflex_hopper_1 - train_return__MIN","dflex_hopper_1 - train_return__MAX","dflex_hopper_0 - train_return","dflex_hopper_0 - train_return__MIN","dflex_hopper_0 - train_return__MAX"
"2561672","","","","","","","","","","4227.53759765625","4227.53759765625","4227.53759765625","","",""
"2563080","","","","","","","","","","","","","3845.748779296875","3845.748779296875","3845.748779296875"
"2563720","","","","","","","","","","4232.1103515625","4232.1103515625","4232.1103515625","","",""
"2564744","","","","","","","","","","4236.701171875","4236.701171875","4236.701171875","","",""
"2565000","4504.50634765625","4504.50634765625","4504.50634765625","4543.4150390625","4543.4150390625","4543.4150390625","4899.47900390625","4899.47900390625","4899.47900390625","4425.7978515625","4425.7978515625","4425.7978515625","4032.396240234375","4032.396240234375","4032.396240234375"
"2573448","4461.0078125","4461.0078125","4461.0078125","","","","","","","","","","","",""
"2592008","","","","","","","4856.4482421875","4856.4482421875","4856.4482421875","","","","","",""
"2612232","","","","","","","4821.14306640625","4821.14306640625","4821.14306640625","","","","","",""
"2614792","","","","","","","4786.35888671875","4786.35888671875","4786.35888671875","","","","","",""
"2634504","","","","4521.37060546875","4521.37060546875","4521.37060546875","","","","","","","","",""
"2638984","","","","","","","4765.89794921875","4765.89794921875","4765.89794921875","","","","","",""
"2639368","","","","4502.55810546875","4502.55810546875","4502.55810546875","","","","","","","","",""
"2640008","","","","","","","4742.38916015625","4742.38916015625","4742.38916015625","","","","","",""
"2644360","","","","4486.2080078125","4486.2080078125","4486.2080078125","","","","","","","","",""
"2647176","","","","","","","4725.0166015625","4725.0166015625","4725.0166015625","","","","","",""
"2655112","","","","4475.75537109375","4475.75537109375","4475.75537109375","","","","","","","","",""
"2655368","","","","","","","4711.32666015625","4711.32666015625","4711.32666015625","","","","","",""
"2656264","","","","","","","4684.45556640625","4684.45556640625","4684.45556640625","","","","","",""
"2657416","","","","","","","4669.94580078125","4669.94580078125","4669.94580078125","","","","","",""
"2657672","","","","4466.03955078125","4466.03955078125","4466.03955078125","","","","","","","","",""
"2660744","","","","4457.56884765625","4457.56884765625","4457.56884765625","","","","","","","","",""
"2661128","","","","4449.1630859375","4449.1630859375","4449.1630859375","","","","","","","","",""
"2661384","","","","4440.71142578125","4440.71142578125","4440.71142578125","","","","","","","","",""
"2661512","","","","","","","4657.45751953125","4657.45751953125","4657.45751953125","","","","","",""
"2661640","","","","4432.2158203125","4432.2158203125","4432.2158203125","","","","","","","","",""
"2662664","","","","4423.3935546875","4423.3935546875","4423.3935546875","","","","","","","","",""
"2663816","","","","4415.74072265625","4415.74072265625","4415.74072265625","","","","","","","","",""
"2664456","","","","4408.515625","4408.515625","4408.515625","","","","","","","","",""
"2665992","","","","4402.759765625","4402.759765625","4402.759765625","","","","","","","","",""
"2666248","","","","","","","","","","4421.26220703125","4421.26220703125","4421.26220703125","","",""
"2666760","","","","","","","4639.41064453125","4639.41064453125","4639.41064453125","","","","","",""
"2668168","","","","4396.09716796875","4396.09716796875","4396.09716796875","","","","","","","","",""
"2671496","","","","","","","4632.51220703125","4632.51220703125","4632.51220703125","","","","","",""
"2675208","","","","","","","","","","4414.53759765625","4414.53759765625","4414.53759765625","","",""
"2684296","","","","4356.8681640625","4356.8681640625","4356.8681640625","","","","","","","","",""
"2690056","","","","4360.5302734375","4360.5302734375","4360.5302734375","","","","","","","","",""
"2690440","","","","4323.2099609375","4323.2099609375","4323.2099609375","","","","","","","","",""
"2693000","4737.09033203125","4737.09033203125","4737.09033203125","4564.603515625","4564.603515625","4564.603515625","4855.76123046875","4855.76123046875","4855.76123046875","4783.01513671875","4783.01513671875","4783.01513671875","4230.498046875","4230.498046875","4230.498046875"
"2699144","4690.46923828125","4690.46923828125","4690.46923828125","","","","","","","","","","","",""
"2700424","","","","","","","4808.10107421875","4808.10107421875","4808.10107421875","","","","","",""
"2701448","4691.416015625","4691.416015625","4691.416015625","","","","","","","","","","","",""
"2704392","","","","4521.10205078125","4521.10205078125","4521.10205078125","","","","","","","","",""
"2705928","","","","4478.2998046875","4478.2998046875","4478.2998046875","","","","","","","","",""
"2706952","","","","4437.02001953125","4437.02001953125","4437.02001953125","","","","","","","","",""
"2707464","","","","","","","4762.9541015625","4762.9541015625","4762.9541015625","","","","","",""
"2710280","4648.14013671875","4648.14013671875","4648.14013671875","","","","","","","","","","","",""
"2712712","","","","","","","4721.095703125","4721.095703125","4721.095703125","","","","","",""
"2716936","","","","","","","4681.29052734375","4681.29052734375","4681.29052734375","","","","","",""
"2720008","","","","","","","4685.31982421875","4685.31982421875","4685.31982421875","","","","","",""
"2720264","","","","4400.63232421875","4400.63232421875","4400.63232421875","","","","","","","","",""
"2723592","","","","4383.494140625","4383.494140625","4383.494140625","","","","","","","","",""
"2723720","","","","","","","4647.1494140625","4647.1494140625","4647.1494140625","","","","","",""
"2726536","","","","","","","4609.865234375","4609.865234375","4609.865234375","","","","","",""
"2740232","","","","","","","4614.9521484375","4614.9521484375","4614.9521484375","","","","","",""
"2740360","","","","","","","4583.05224609375","4583.05224609375","4583.05224609375","","","","","",""
"2740744","","","","4349.49853515625","4349.49853515625","4349.49853515625","","","","","","","","",""
"2742792","","","","","","","4587.98876953125","4587.98876953125","4587.98876953125","","","","","",""
"2750728","","","","","","","4561.4287109375","4561.4287109375","4561.4287109375","","","","","",""
"2752776","","","","","","","4536.61572265625","4536.61572265625","4536.61572265625","","","","","",""
"2755208","","","","","","","4504.9326171875","4504.9326171875","4504.9326171875","","","","","",""
"2755720","","","","","","","4482.13720703125","4482.13720703125","4482.13720703125","","","","","",""
"2759304","","","","","","","4482.5537109375","4482.5537109375","4482.5537109375","","","","","",""
"2759816","","","","4341.45947265625","4341.45947265625","4341.45947265625","","","","","","","","",""
"2760328","","","","4321.37109375","4321.37109375","4321.37109375","","","","","","","","",""
"2761864","","","","","","","4472.4921875","4472.4921875","4472.4921875","","","","","",""
"2762504","","","","4324.18310546875","4324.18310546875","4324.18310546875","","","","","","","","",""
"2763144","","","","4323.93359375","4323.93359375","4323.93359375","","","","","","","","",""
"2766856","4628.9794921875","4628.9794921875","4628.9794921875","","","","","","","","","","","",""
"2766984","","","","","","","4480.3359375","4480.3359375","4480.3359375","","","","","",""
"2769928","","","","","","","4463.22998046875","4463.22998046875","4463.22998046875","","","","","",""
"2773640","","","","4307.8984375","4307.8984375","4307.8984375","","","","","","","","",""
"2775176","","","","","","","4470.00439453125","4470.00439453125","4470.00439453125","","","","","",""
"2783112","","","","4312.0185546875","4312.0185546875","4312.0185546875","","","","","","","","",""
"2783368","","","","","","","4476.517578125","4476.517578125","4476.517578125","","","","","",""
"2784008","","","","","","","4452.19384765625","4452.19384765625","4452.19384765625","","","","","",""
"2784264","","","","","","","4464.18798828125","4464.18798828125","4464.18798828125","","","","","",""
"2785416","","","","","","","4468.443359375","4468.443359375","4468.443359375","","","","","",""
"2789128","","","","4316.0419921875","4316.0419921875","4316.0419921875","","","","","","","","",""
"2789384","","","","4317.642578125","4317.642578125","4317.642578125","","","","","","","","",""
"2789512","","","","","","","4474.6875","4474.6875","4474.6875","","","","","",""
"2789640","","","","4320.74365234375","4320.74365234375","4320.74365234375","","","","","","","","",""
"2790664","","","","4323.8046875","4323.8046875","4323.8046875","","","","","","","","",""
"2791816","","","","4327.4150390625","4327.4150390625","4327.4150390625","","","","","","","","",""
"2792456","","","","4331.56201171875","4331.56201171875","4331.56201171875","","","","","","","","",""
"2792712","","","","","","","","","","","","","4220.06787109375","4220.06787109375","4220.06787109375"
"2793864","","","","","","","","","","","","","4211.62353515625","4211.62353515625","4211.62353515625"
"2793992","","","","4336.10791015625","4336.10791015625","4336.10791015625","","","","","","","","",""
"2794248","","","","","","","","","","4786.1416015625","4786.1416015625","4786.1416015625","","",""
"2794760","","","","","","","4481.68505859375","4481.68505859375","4481.68505859375","","","","","",""
"2796296","","","","","","","4463.88720703125","4463.88720703125","4463.88720703125","","","","","",""
"2799496","","","","","","","4470.1259765625","4470.1259765625","4470.1259765625","","","","","",""
"2803208","","","","","","","","","","4789.43701171875","4789.43701171875","4789.43701171875","","",""
"2803976","","","","","","","4465.4833984375","4465.4833984375","4465.4833984375","","","","","",""
"2804744","","","","","","","4423.66845703125","4423.66845703125","4423.66845703125","","","","4206.23681640625","4206.23681640625","4206.23681640625"
"2809608","","","","","","","4421.05615234375","4421.05615234375","4421.05615234375","","","","","",""
"2812296","","","","4340.85986328125","4340.85986328125","4340.85986328125","","","","","","","","",""
"2816904","","","","","","","","","","","","","4203.32861328125","4203.32861328125","4203.32861328125"
"2817032","","","","","","","4387.48876953125","4387.48876953125","4387.48876953125","","","","","",""
"2818056","","","","4343.53564453125","4343.53564453125","4343.53564453125","","","","","","","","",""
"2818440","","","","4347.271484375","4347.271484375","4347.271484375","","","","","","","","",""
"2821000","4784.02978515625","4784.02978515625","4784.02978515625","4505.67919921875","4505.67919921875","4505.67919921875","4651.728515625","4651.728515625","4651.728515625","4979.0068359375","4979.0068359375","4979.0068359375","4302.72314453125","4302.72314453125","4302.72314453125"
"2826632","4689.810546875","4689.810546875","4689.810546875","","","","","","","","","","","",""
"2826888","4643.6826171875","4643.6826171875","4643.6826171875","","","","","","","","","","","",""
"2827144","4646.55810546875","4646.55810546875","4646.55810546875","","","","","","","","","","","",""
"2828040","","","","","","","","","","4930.09375","4930.09375","4930.09375","","",""
"2829448","4603.66455078125","4603.66455078125","4603.66455078125","","","","","","","","","","","",""
"2832392","","","","4507.5751953125","4507.5751953125","4507.5751953125","","","","","","","","",""
"2833928","","","","4509.74951171875","4509.74951171875","4509.74951171875","","","","","","","","",""
"2838280","4606.71337890625","4606.71337890625","4606.71337890625","","","","","","","","","","","",""
"2840712","","","","","","","4656.45654296875","4656.45654296875","4656.45654296875","","","","","",""
