Step,TDMPC_AnymalEnv_sweep_4 - _step,TDMPC_AnymalEnv_sweep_4 - _step__MIN,TDMPC_AnymalEnv_sweep_4 - _step__MAX,TDMPC_AnymalEnv_sweep_4 - train/episode_reward,TDMPC_AnymalEnv_sweep_4 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_4 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_3 - _step,TDMPC_AnymalEnv_sweep_3 - _step__MIN,TDMPC_AnymalEnv_sweep_3 - _step__MAX,TDMPC_AnymalEnv_sweep_3 - train/episode_reward,TDMPC_AnymalEnv_sweep_3 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_3 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_0 - _step,TDMPC_AnymalEnv_sweep_0 - _step__MIN,TDMPC_AnymalEnv_sweep_0 - _step__MAX,TDMPC_AnymalEnv_sweep_0 - train/episode_reward,TDMPC_AnymalEnv_sweep_0 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_0 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_2 - _step,TDMPC_AnymalEnv_sweep_2 - _step__MIN,TDMPC_AnymalEnv_sweep_2 - _step__MAX,TDMPC_AnymalEnv_sweep_2 - train/episode_reward,TDMPC_AnymalEnv_sweep_2 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_2 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_1 - _step,TDMPC_AnymalEnv_sweep_1 - _step__MIN,TDMPC_AnymalEnv_sweep_1 - _step__MAX,TDMPC_AnymalEnv_sweep_1 - train/episode_reward,TDMPC_AnymalEnv_sweep_1 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_1 - train/episode_reward__MAX
7406933,1084.0,1084.0,1084.0,11582.5576171875,11582.5576171875,11582.5576171875,1084.0,1084.0,1084.0,12047.3310546875,12047.3310546875,12047.3310546875,1084.0,1084.0,1084.0,10699.859375,10699.859375,10699.859375,1084.0,1084.0,1084.0,10659.90234375,10659.90234375,10659.90234375,1084,1084,1084,11897.37890625,11897.37890625,11897.37890625
7413760,1085.0,1085.0,1085.0,11356.0537109375,11356.0537109375,11356.0537109375,1085.0,1085.0,1085.0,11950.6669921875,11950.6669921875,11950.6669921875,1085.0,1085.0,1085.0,10700.3173828125,10700.3173828125,10700.3173828125,1085.0,1085.0,1085.0,10667.9609375,10667.9609375,10667.9609375,1085,1085,1085,11901.7158203125,11901.7158203125,11901.7158203125
7420587,1086.0,1086.0,1086.0,11061.3310546875,11061.3310546875,11061.3310546875,1086.0,1086.0,1086.0,11986.9775390625,11986.9775390625,11986.9775390625,1086.0,1086.0,1086.0,10703.9482421875,10703.9482421875,10703.9482421875,1086.0,1086.0,1086.0,10679.912109375,10679.912109375,10679.912109375,1086,1086,1086,11803.0556640625,11803.0556640625,11803.0556640625
7427413,1087.0,1087.0,1087.0,10891.1650390625,10891.1650390625,10891.1650390625,1087.0,1087.0,1087.0,12004.3662109375,12004.3662109375,12004.3662109375,1087.0,1087.0,1087.0,10704.6318359375,10704.6318359375,10704.6318359375,1087.0,1087.0,1087.0,10683.609375,10683.609375,10683.609375,1087,1087,1087,11706.466796875,11706.466796875,11706.466796875
7434240,1088.0,1088.0,1088.0,10947.41015625,10947.41015625,10947.41015625,1088.0,1088.0,1088.0,12015.384765625,12015.384765625,12015.384765625,1088.0,1088.0,1088.0,10716.779296875,10716.779296875,10716.779296875,1088.0,1088.0,1088.0,10687.3974609375,10687.3974609375,10687.3974609375,1088,1088,1088,11604.2900390625,11604.2900390625,11604.2900390625
7441067,1089.0,1089.0,1089.0,11005.8212890625,11005.8212890625,11005.8212890625,1089.0,1089.0,1089.0,12035.58203125,12035.58203125,12035.58203125,1089.0,1089.0,1089.0,10719.4794921875,10719.4794921875,10719.4794921875,1089.0,1089.0,1089.0,10688.3935546875,10688.3935546875,10688.3935546875,1089,1089,1089,11619.6201171875,11619.6201171875,11619.6201171875
7447893,1090.0,1090.0,1090.0,11162.9306640625,11162.9306640625,11162.9306640625,1090.0,1090.0,1090.0,11944.1689453125,11944.1689453125,11944.1689453125,1090.0,1090.0,1090.0,10726.99609375,10726.99609375,10726.99609375,1090.0,1090.0,1090.0,10693.3232421875,10693.3232421875,10693.3232421875,1090,1090,1090,11648.109375,11648.109375,11648.109375
7454720,1091.0,1091.0,1091.0,11228.3349609375,11228.3349609375,11228.3349609375,1091.0,1091.0,1091.0,11958.1025390625,11958.1025390625,11958.1025390625,1091.0,1091.0,1091.0,10728.482421875,10728.482421875,10728.482421875,1091.0,1091.0,1091.0,10694.3681640625,10694.3681640625,10694.3681640625,1091,1091,1091,11556.6513671875,11556.6513671875,11556.6513671875
7461547,1092.0,1092.0,1092.0,11287.91015625,11287.91015625,11287.91015625,1092.0,1092.0,1092.0,11993.6708984375,11993.6708984375,11993.6708984375,1092.0,1092.0,1092.0,10730.15625,10730.15625,10730.15625,1092.0,1092.0,1092.0,10698.55859375,10698.55859375,10698.55859375,1092,1092,1092,11575.576171875,11575.576171875,11575.576171875
7468373,1093.0,1093.0,1093.0,11316.1181640625,11316.1181640625,11316.1181640625,1093.0,1093.0,1093.0,12040.779296875,12040.779296875,12040.779296875,1093.0,1093.0,1093.0,10618.7939453125,10618.7939453125,10618.7939453125,1093.0,1093.0,1093.0,10711.8037109375,10711.8037109375,10711.8037109375,1093,1093,1093,11594.751953125,11594.751953125,11594.751953125
7475200,1094.0,1094.0,1094.0,11376.0126953125,11376.0126953125,11376.0126953125,1094.0,1094.0,1094.0,12069.810546875,12069.810546875,12069.810546875,1094.0,1094.0,1094.0,10614.0400390625,10614.0400390625,10614.0400390625,1094.0,1094.0,1094.0,10735.287109375,10735.287109375,10735.287109375,1094,1094,1094,11624.1376953125,11624.1376953125,11624.1376953125
7482027,1095.0,1095.0,1095.0,11444.9326171875,11444.9326171875,11444.9326171875,1095.0,1095.0,1095.0,12100.0556640625,12100.0556640625,12100.0556640625,1095.0,1095.0,1095.0,10607.75390625,10607.75390625,10607.75390625,1095.0,1095.0,1095.0,10752.6396484375,10752.6396484375,10752.6396484375,1095,1095,1095,11645.2099609375,11645.2099609375,11645.2099609375
7488853,1096.0,1096.0,1096.0,11475.0068359375,11475.0068359375,11475.0068359375,1096.0,1096.0,1096.0,12118.3056640625,12118.3056640625,12118.3056640625,1096.0,1096.0,1096.0,10605.1376953125,10605.1376953125,10605.1376953125,1096.0,1096.0,1096.0,10758.0400390625,10758.0400390625,10758.0400390625,1096,1096,1096,11649.6142578125,11649.6142578125,11649.6142578125
7495680,1097.0,1097.0,1097.0,11504.466796875,11504.466796875,11504.466796875,1097.0,1097.0,1097.0,12142.7255859375,12142.7255859375,12142.7255859375,1097.0,1097.0,1097.0,10597.5380859375,10597.5380859375,10597.5380859375,1097.0,1097.0,1097.0,10763.7958984375,10763.7958984375,10763.7958984375,1097,1097,1097,11663.96484375,11663.96484375,11663.96484375
7502507,1098.0,1098.0,1098.0,11567.4560546875,11567.4560546875,11567.4560546875,1098.0,1098.0,1098.0,12162.443359375,12162.443359375,12162.443359375,1098.0,1098.0,1098.0,10596.92578125,10596.92578125,10596.92578125,1098.0,1098.0,1098.0,10766.912109375,10766.912109375,10766.912109375,1098,1098,1098,11682.1259765625,11682.1259765625,11682.1259765625
7509333,1099.0,1099.0,1099.0,11596.5,11596.5,11596.5,1099.0,1099.0,1099.0,12174.72265625,12174.72265625,12174.72265625,1099.0,1099.0,1099.0,10496.923828125,10496.923828125,10496.923828125,1099.0,1099.0,1099.0,10772.59375,10772.59375,10772.59375,1099,1099,1099,11700.322265625,11700.322265625,11700.322265625
7516160,1100.0,1100.0,1100.0,11621.3056640625,11621.3056640625,11621.3056640625,1100.0,1100.0,1100.0,12196.6455078125,12196.6455078125,12196.6455078125,1100.0,1100.0,1100.0,10501.158203125,10501.158203125,10501.158203125,1100.0,1100.0,1100.0,10773.580078125,10773.580078125,10773.580078125,1100,1100,1100,11709.7431640625,11709.7431640625,11709.7431640625
7522987,1101.0,1101.0,1101.0,11530.2275390625,11530.2275390625,11530.2275390625,1101.0,1101.0,1101.0,12209.4423828125,12209.4423828125,12209.4423828125,1101.0,1101.0,1101.0,10513.724609375,10513.724609375,10513.724609375,1101.0,1101.0,1101.0,10780.1494140625,10780.1494140625,10780.1494140625,1101,1101,1101,11724.251953125,11724.251953125,11724.251953125
7529813,1102.0,1102.0,1102.0,11591.4619140625,11591.4619140625,11591.4619140625,1102.0,1102.0,1102.0,12226.1494140625,12226.1494140625,12226.1494140625,1102.0,1102.0,1102.0,10516.423828125,10516.423828125,10516.423828125,1102.0,1102.0,1102.0,10786.9130859375,10786.9130859375,10786.9130859375,1102,1102,1102,11735.044921875,11735.044921875,11735.044921875
7536640,1103.0,1103.0,1103.0,11630.91015625,11630.91015625,11630.91015625,1103.0,1103.0,1103.0,12237.1669921875,12237.1669921875,12237.1669921875,1103.0,1103.0,1103.0,10525.2685546875,10525.2685546875,10525.2685546875,1103.0,1103.0,1103.0,10789.0498046875,10789.0498046875,10789.0498046875,1103,1103,1103,11745.0068359375,11745.0068359375,11745.0068359375
7543467,1104.0,1104.0,1104.0,11662.41015625,11662.41015625,11662.41015625,1104.0,1104.0,1104.0,12242.560546875,12242.560546875,12242.560546875,1104.0,1104.0,1104.0,10528.966796875,10528.966796875,10528.966796875,1104.0,1104.0,1104.0,10792.2294921875,10792.2294921875,10792.2294921875,1104,1104,1104,11750.912109375,11750.912109375,11750.912109375
7550293,1105.0,1105.0,1105.0,11709.20703125,11709.20703125,11709.20703125,1105.0,1105.0,1105.0,12259.2197265625,12259.2197265625,12259.2197265625,1105.0,1105.0,1105.0,10531.7060546875,10531.7060546875,10531.7060546875,1105.0,1105.0,1105.0,10791.99609375,10791.99609375,10791.99609375,1105,1105,1105,11756.9814453125,11756.9814453125,11756.9814453125
7557120,1106.0,1106.0,1106.0,11740.6318359375,11740.6318359375,11740.6318359375,1106.0,1106.0,1106.0,12273.392578125,12273.392578125,12273.392578125,1106.0,1106.0,1106.0,10535.615234375,10535.615234375,10535.615234375,1106.0,1106.0,1106.0,10785.609375,10785.609375,10785.609375,1106,1106,1106,11769.9033203125,11769.9033203125,11769.9033203125
7563947,1107.0,1107.0,1107.0,11755.3330078125,11755.3330078125,11755.3330078125,1107.0,1107.0,1107.0,12287.9208984375,12287.9208984375,12287.9208984375,1107.0,1107.0,1107.0,10541.7763671875,10541.7763671875,10541.7763671875,1107.0,1107.0,1107.0,10784.3486328125,10784.3486328125,10784.3486328125,1107,1107,1107,11773.18359375,11773.18359375,11773.18359375
7570773,1108.0,1108.0,1108.0,11778.361328125,11778.361328125,11778.361328125,1108.0,1108.0,1108.0,12297.7998046875,12297.7998046875,12297.7998046875,1108.0,1108.0,1108.0,10546.5263671875,10546.5263671875,10546.5263671875,1108.0,1108.0,1108.0,10775.6796875,10775.6796875,10775.6796875,1108,1108,1108,11773.841796875,11773.841796875,11773.841796875
7577600,1109.0,1109.0,1109.0,11809.8955078125,11809.8955078125,11809.8955078125,1109.0,1109.0,1109.0,12309.5126953125,12309.5126953125,12309.5126953125,1109.0,1109.0,1109.0,10553.4619140625,10553.4619140625,10553.4619140625,1109.0,1109.0,1109.0,10754.017578125,10754.017578125,10754.017578125,1109,1109,1109,11778.9599609375,11778.9599609375,11778.9599609375
7584427,1110.0,1110.0,1110.0,11838.154296875,11838.154296875,11838.154296875,1110.0,1110.0,1110.0,12315.548828125,12315.548828125,12315.548828125,1110.0,1110.0,1110.0,10565.87890625,10565.87890625,10565.87890625,1110.0,1110.0,1110.0,10744.31640625,10744.31640625,10744.31640625,1110,1110,1110,11791.263671875,11791.263671875,11791.263671875
7591253,1111.0,1111.0,1111.0,11856.1044921875,11856.1044921875,11856.1044921875,1111.0,1111.0,1111.0,12319.9892578125,12319.9892578125,12319.9892578125,1111.0,1111.0,1111.0,10576.857421875,10576.857421875,10576.857421875,1111.0,1111.0,1111.0,10737.4345703125,10737.4345703125,10737.4345703125,1111,1111,1111,11800.3974609375,11800.3974609375,11800.3974609375
7598080,1112.0,1112.0,1112.0,11865.759765625,11865.759765625,11865.759765625,1112.0,1112.0,1112.0,12322.0859375,12322.0859375,12322.0859375,1112.0,1112.0,1112.0,10581.6474609375,10581.6474609375,10581.6474609375,1112.0,1112.0,1112.0,10737.2333984375,10737.2333984375,10737.2333984375,1112,1112,1112,11802.1806640625,11802.1806640625,11802.1806640625
7604907,1113.0,1113.0,1113.0,11912.9326171875,11912.9326171875,11912.9326171875,1113.0,1113.0,1113.0,12209.001953125,12209.001953125,12209.001953125,1113.0,1113.0,1113.0,10588.9013671875,10588.9013671875,10588.9013671875,1113.0,1113.0,1113.0,10738.53515625,10738.53515625,10738.53515625,1113,1113,1113,11802.849609375,11802.849609375,11802.849609375
7611733,1114.0,1114.0,1114.0,11924.5595703125,11924.5595703125,11924.5595703125,1114.0,1114.0,1114.0,12221.5869140625,12221.5869140625,12221.5869140625,1114.0,1114.0,1114.0,10595.271484375,10595.271484375,10595.271484375,1114.0,1114.0,1114.0,10739.001953125,10739.001953125,10739.001953125,1114,1114,1114,11820.01953125,11820.01953125,11820.01953125
7618560,1115.0,1115.0,1115.0,11822.978515625,11822.978515625,11822.978515625,1115.0,1115.0,1115.0,12243.0458984375,12243.0458984375,12243.0458984375,1115.0,1115.0,1115.0,10597.28515625,10597.28515625,10597.28515625,1115.0,1115.0,1115.0,10740.0380859375,10740.0380859375,10740.0380859375,1115,1115,1115,11832.3251953125,11832.3251953125,11832.3251953125
7625387,1116.0,1116.0,1116.0,11835.826171875,11835.826171875,11835.826171875,1116.0,1116.0,1116.0,12259.267578125,12259.267578125,12259.267578125,1116.0,1116.0,1116.0,10607.265625,10607.265625,10607.265625,1116.0,1116.0,1116.0,10741.060546875,10741.060546875,10741.060546875,1116,1116,1116,11841.8857421875,11841.8857421875,11841.8857421875
7632213,1117.0,1117.0,1117.0,11854.4599609375,11854.4599609375,11854.4599609375,1117.0,1117.0,1117.0,12278.763671875,12278.763671875,12278.763671875,1117.0,1117.0,1117.0,10608.046875,10608.046875,10608.046875,1117.0,1117.0,1117.0,10737.0673828125,10737.0673828125,10737.0673828125,1117,1117,1117,11850.9296875,11850.9296875,11850.9296875
7639040,1118.0,1118.0,1118.0,11876.2431640625,11876.2431640625,11876.2431640625,1118.0,1118.0,1118.0,12179.1162109375,12179.1162109375,12179.1162109375,1118.0,1118.0,1118.0,10605.205078125,10605.205078125,10605.205078125,1118.0,1118.0,1118.0,10728.6318359375,10728.6318359375,10728.6318359375,1118,1118,1118,11863.5625,11863.5625,11863.5625
7645867,1119.0,1119.0,1119.0,11774.6650390625,11774.6650390625,11774.6650390625,1119.0,1119.0,1119.0,12197.8330078125,12197.8330078125,12197.8330078125,1119.0,1119.0,1119.0,10605.294921875,10605.294921875,10605.294921875,1119.0,1119.0,1119.0,10719.576171875,10719.576171875,10719.576171875,1119,1119,1119,11873.78125,11873.78125,11873.78125
7652693,1120.0,1120.0,1120.0,11792.5458984375,11792.5458984375,11792.5458984375,1120.0,1120.0,1120.0,12200.2373046875,12200.2373046875,12200.2373046875,1120.0,1120.0,1120.0,10610.4033203125,10610.4033203125,10610.4033203125,1120.0,1120.0,1120.0,10718.19140625,10718.19140625,10718.19140625,1120,1120,1120,11879.630859375,11879.630859375,11879.630859375
7659520,1121.0,1121.0,1121.0,11857.9267578125,11857.9267578125,11857.9267578125,1121.0,1121.0,1121.0,12003.40625,12003.40625,12003.40625,1121.0,1121.0,1121.0,10620.3076171875,10620.3076171875,10620.3076171875,1121.0,1121.0,1121.0,10718.8232421875,10718.8232421875,10718.8232421875,1121,1121,1121,11881.21875,11881.21875,11881.21875
7666347,1122.0,1122.0,1122.0,11883.9111328125,11883.9111328125,11883.9111328125,1122.0,1122.0,1122.0,12021.93359375,12021.93359375,12021.93359375,1122.0,1122.0,1122.0,10620.322265625,10620.322265625,10620.322265625,1122.0,1122.0,1122.0,10715.8984375,10715.8984375,10715.8984375,1122,1122,1122,11883.875,11883.875,11883.875
7673173,1123.0,1123.0,1123.0,11895.953125,11895.953125,11895.953125,1123.0,1123.0,1123.0,12063.091796875,12063.091796875,12063.091796875,1123.0,1123.0,1123.0,10624.3876953125,10624.3876953125,10624.3876953125,1123.0,1123.0,1123.0,10717.6123046875,10717.6123046875,10717.6123046875,1123,1123,1123,11886.5537109375,11886.5537109375,11886.5537109375
7680000,1124.0,1124.0,1124.0,11903.02734375,11903.02734375,11903.02734375,1124.0,1124.0,1124.0,12099.767578125,12099.767578125,12099.767578125,1124.0,1124.0,1124.0,10630.6533203125,10630.6533203125,10630.6533203125,1124.0,1124.0,1124.0,10718.826171875,10718.826171875,10718.826171875,1124,1124,1124,11889.92578125,11889.92578125,11889.92578125
7686827,1125.0,1125.0,1125.0,11911.919921875,11911.919921875,11911.919921875,1125.0,1125.0,1125.0,12146.591796875,12146.591796875,12146.591796875,1125.0,1125.0,1125.0,10636.267578125,10636.267578125,10636.267578125,1125.0,1125.0,1125.0,10724.251953125,10724.251953125,10724.251953125,1125,1125,1125,11893.65625,11893.65625,11893.65625
7693653,1126.0,1126.0,1126.0,11920.357421875,11920.357421875,11920.357421875,1126.0,1126.0,1126.0,12167.15625,12167.15625,12167.15625,1126.0,1126.0,1126.0,10634.8447265625,10634.8447265625,10634.8447265625,1126.0,1126.0,1126.0,10727.7548828125,10727.7548828125,10727.7548828125,1126,1126,1126,11887.986328125,11887.986328125,11887.986328125
7700480,1127.0,1127.0,1127.0,11919.359375,11919.359375,11919.359375,1127.0,1127.0,1127.0,12186.90234375,12186.90234375,12186.90234375,1127.0,1127.0,1127.0,10638.767578125,10638.767578125,10638.767578125,1127.0,1127.0,1127.0,10731.4873046875,10731.4873046875,10731.4873046875,1127,1127,1127,11887.0537109375,11887.0537109375,11887.0537109375
7707307,1128.0,1128.0,1128.0,11922.25390625,11922.25390625,11922.25390625,1128.0,1128.0,1128.0,12197.921875,12197.921875,12197.921875,1128.0,1128.0,1128.0,10638.9599609375,10638.9599609375,10638.9599609375,1128.0,1128.0,1128.0,10734.5869140625,10734.5869140625,10734.5869140625,1128,1128,1128,11884.8271484375,11884.8271484375,11884.8271484375
7714133,1129.0,1129.0,1129.0,11929.84375,11929.84375,11929.84375,1129.0,1129.0,1129.0,12223.201171875,12223.201171875,12223.201171875,1129.0,1129.0,1129.0,10643.0,10643.0,10643.0,1129.0,1129.0,1129.0,10733.326171875,10733.326171875,10733.326171875,1129,1129,1129,11888.912109375,11888.912109375,11888.912109375
7720960,1130.0,1130.0,1130.0,11824.77734375,11824.77734375,11824.77734375,1130.0,1130.0,1130.0,12234.8310546875,12234.8310546875,12234.8310546875,1130.0,1130.0,1130.0,10645.5673828125,10645.5673828125,10645.5673828125,1130.0,1130.0,1130.0,10734.4130859375,10734.4130859375,10734.4130859375,1130,1130,1130,11889.166015625,11889.166015625,11889.166015625
7727787,1131.0,1131.0,1131.0,11842.0400390625,11842.0400390625,11842.0400390625,1131.0,1131.0,1131.0,12260.4482421875,12260.4482421875,12260.4482421875,1131.0,1131.0,1131.0,10649.59375,10649.59375,10649.59375,1131.0,1131.0,1131.0,10733.873046875,10733.873046875,10733.873046875,1131,1131,1131,11889.314453125,11889.314453125,11889.314453125
7734613,1132.0,1132.0,1132.0,11841.4150390625,11841.4150390625,11841.4150390625,1132.0,1132.0,1132.0,12285.7080078125,12285.7080078125,12285.7080078125,1132.0,1132.0,1132.0,10549.5224609375,10549.5224609375,10549.5224609375,1132.0,1132.0,1132.0,10735.12109375,10735.12109375,10735.12109375,1132,1132,1132,11882.236328125,11882.236328125,11882.236328125
7741440,1133.0,1133.0,1133.0,11865.6484375,11865.6484375,11865.6484375,1133.0,1133.0,1133.0,12300.5634765625,12300.5634765625,12300.5634765625,1133.0,1133.0,1133.0,10468.3681640625,10468.3681640625,10468.3681640625,1133.0,1133.0,1133.0,10740.501953125,10740.501953125,10740.501953125,1133,1133,1133,11881.2919921875,11881.2919921875,11881.2919921875
7748267,1134.0,1134.0,1134.0,11882.326171875,11882.326171875,11882.326171875,1134.0,1134.0,1134.0,12307.634765625,12307.634765625,12307.634765625,1134.0,1134.0,1134.0,10494.23828125,10494.23828125,10494.23828125,1134.0,1134.0,1134.0,10743.9189453125,10743.9189453125,10743.9189453125,1134,1134,1134,11877.015625,11877.015625,11877.015625
7755093,1135.0,1135.0,1135.0,11896.37890625,11896.37890625,11896.37890625,1135.0,1135.0,1135.0,12195.5146484375,12195.5146484375,12195.5146484375,1135.0,1135.0,1135.0,10520.3251953125,10520.3251953125,10520.3251953125,1135.0,1135.0,1135.0,10748.818359375,10748.818359375,10748.818359375,1135,1135,1135,11876.5986328125,11876.5986328125,11876.5986328125
7761920,1136.0,1136.0,1136.0,11902.58203125,11902.58203125,11902.58203125,1136.0,1136.0,1136.0,12206.111328125,12206.111328125,12206.111328125,1136.0,1136.0,1136.0,10535.2001953125,10535.2001953125,10535.2001953125,1136.0,1136.0,1136.0,10750.791015625,10750.791015625,10750.791015625,1136,1136,1136,11875.37890625,11875.37890625,11875.37890625
7768747,1137.0,1137.0,1137.0,11906.4130859375,11906.4130859375,11906.4130859375,1137.0,1137.0,1137.0,12220.9033203125,12220.9033203125,12220.9033203125,1137.0,1137.0,1137.0,10560.05078125,10560.05078125,10560.05078125,1137.0,1137.0,1137.0,10750.6044921875,10750.6044921875,10750.6044921875,1137,1137,1137,11882.7744140625,11882.7744140625,11882.7744140625
7775573,1138.0,1138.0,1138.0,11906.416015625,11906.416015625,11906.416015625,1138.0,1138.0,1138.0,12229.892578125,12229.892578125,12229.892578125,1138.0,1138.0,1138.0,10569.48828125,10569.48828125,10569.48828125,1138.0,1138.0,1138.0,10752.689453125,10752.689453125,10752.689453125,1138,1138,1138,11765.03125,11765.03125,11765.03125
7782400,1139.0,1139.0,1139.0,11910.876953125,11910.876953125,11910.876953125,1139.0,1139.0,1139.0,12240.2333984375,12240.2333984375,12240.2333984375,1139.0,1139.0,1139.0,10572.6044921875,10572.6044921875,10572.6044921875,1139.0,1139.0,1139.0,10756.458984375,10756.458984375,10756.458984375,1139,1139,1139,11556.0908203125,11556.0908203125,11556.0908203125
7789227,1140.0,1140.0,1140.0,11909.818359375,11909.818359375,11909.818359375,1140.0,1140.0,1140.0,12250.376953125,12250.376953125,12250.376953125,1140.0,1140.0,1140.0,10576.259765625,10576.259765625,10576.259765625,1140.0,1140.0,1140.0,10765.3095703125,10765.3095703125,10765.3095703125,1140,1140,1140,11592.66015625,11592.66015625,11592.66015625
7796053,1141.0,1141.0,1141.0,11925.611328125,11925.611328125,11925.611328125,1141.0,1141.0,1141.0,12260.560546875,12260.560546875,12260.560546875,1141.0,1141.0,1141.0,10574.6533203125,10574.6533203125,10574.6533203125,1141.0,1141.0,1141.0,10786.037109375,10786.037109375,10786.037109375,1141,1141,1141,11399.8564453125,11399.8564453125,11399.8564453125
7802880,1142.0,1142.0,1142.0,11935.6572265625,11935.6572265625,11935.6572265625,1142.0,1142.0,1142.0,12265.1298828125,12265.1298828125,12265.1298828125,1142.0,1142.0,1142.0,10504.791015625,10504.791015625,10504.791015625,1142.0,1142.0,1142.0,10793.572265625,10793.572265625,10793.572265625,1142,1142,1142,11431.9501953125,11431.9501953125,11431.9501953125
7809707,1143.0,1143.0,1143.0,11951.3125,11951.3125,11951.3125,1143.0,1143.0,1143.0,12268.0068359375,12268.0068359375,12268.0068359375,1143.0,1143.0,1143.0,10481.783203125,10481.783203125,10481.783203125,1143.0,1143.0,1143.0,10802.06640625,10802.06640625,10802.06640625,1143,1143,1143,11444.7744140625,11444.7744140625,11444.7744140625
